camera,vaga,estado,confianca,cobertura,instante
PUCPR,40,livre,0.937842607498169,0.8372541526630017,2026-09-24T02:21:39.243-03:00
PUCPR,41,livre,0.9436181783676147,0.8091180950968249,2026-09-24T02:21:39.243-03:00
PUCPR,42,livre,0.940839946269989,0.7322426351782186,2026-09-24T02:21:39.243-03:00
PUCPR,43,livre,0.9318931102752686,0.7464807876486671,2026-09-24T02:21:39.243-03:00
PUCPR,44,livre,0.9390236139297485,0.763677079843971,2026-09-24T02:21:39.243-03:00
PUCPR,45,livre,0.9232921600341797,0.6896064401326129,2026-09-24T02:21:39.243-03:00
PUCPR,46,livre,0.9400032758712769,0.6682505983406751,2026-09-24T02:21:39.243-03:00
PUCPR,47,livre,0.9546165466308594,0.6570264240369404,2026-09-24T02:21:39.243-03:00
PUCPR,48,livre,0.9452766180038452,0.7127019208943273,2026-09-24T02:21:39.243-03:00
PUCPR,49,livre,0.946765661239624,0.7081789436718287,2026-09-24T02:21:39.243-03:00
PUCPR,5,livre,0.9334414601325989,0.6978362474332223,2026-09-24T02:21:39.243-03:00
PUCPR,50,livre,0.9342302083969116,0.7566225134040175,2026-09-24T02:21:39.243-03:00
PUCPR,51,livre,0.9400345683097839,0.6677879138793249,2026-09-24T02:21:39.243-03:00
PUCPR,52,livre,0.9469050168991089,0.7012870639721523,2026-09-24T02:21:39.243-03:00
PUCPR,53,livre,0.9338939189910889,0.6996333133162344,2026-09-24T02:21:39.243-03:00
PUCPR,54,livre,0.9277557730674744,0.8332516616877117,2026-09-24T02:21:39.243-03:00
PUCPR,55,livre,0.9206823706626892,0.8358926126275337,2026-09-24T02:21:39.243-03:00
PUCPR,56,livre,0.925226628780365,0.8476077869317374,2026-09-24T02:21:39.243-03:00
PUCPR,57,livre,0.8973041772842407,0.8565979242843628,2026-09-24T02:21:39.243-03:00
PUCPR,58,livre,0.9232885241508484,0.8465044508643688,2026-09-24T02:21:39.243-03:00
PUCPR,59,livre,0.9400977492332458,0.8621039660530905,2026-09-24T02:21:39.243-03:00
PUCPR,6,livre,0.9417808651924133,0.7093477606549633,2026-09-24T02:21:39.243-03:00
PUCPR,60,livre,0.9121447205543518,0.8754547824757327,2026-09-24T02:21:39.243-03:00
PUCPR,61,livre,0.9455904364585876,0.8435399826177389,2026-09-24T02:21:39.243-03:00
PUCPR,62,livre,0.9543033242225647,0.7941629027968629,2026-09-24T02:21:39.243-03:00
PUCPR,63,livre,0.9666036367416382,0.786049236525709,2026-09-24T02:21:39.243-03:00
PUCPR,64,livre,0.9476116299629211,0.8208696253054163,2026-09-24T02:21:39.243-03:00
PUCPR,65,livre,0.9623757600784302,0.8317808642987042,2026-09-24T02:21:39.243-03:00
PUCPR,66,livre,0.950397789478302,0.7203598341441504,2026-09-24T02:21:39.243-03:00
PUCPR,67,livre,0.9192306995391846,0.5716747582119472,2026-09-24T02:21:39.243-03:00
PUCPR,68,livre,0.9357678890228271,0.664109821618421,2026-09-24T02:21:39.243-03:00
PUCPR,69,livre,0.9559099674224854,0.746672044868231,2026-09-24T02:21:39.243-03:00
PUCPR,7,livre,0.936744749546051,0.8101121806688406,2026-09-24T02:21:39.243-03:00
PUCPR,70,livre,0.9476304650306702,0.7392410537365212,2026-09-24T02:21:39.243-03:00
PUCPR,71,livre,0.9364029765129089,0.639172237646867,2026-09-24T02:21:39.243-03:00
PUCPR,72,ocupada,0.9114291667938232,0.727351446593248,2026-09-24T02:21:39.243-03:00
PUCPR,73,livre,0.9372521042823792,0.7965663391601583,2026-09-24T02:21:39.243-03:00
PUCPR,74,livre,0.9327901601791382,0.7162473610521324,2026-09-24T02:21:39.243-03:00
PUCPR,75,livre,0.9566510319709778,0.7109461292145572,2026-09-24T02:21:39.243-03:00
PUCPR,76,livre,0.9543957710266113,0.7744304228335824,2026-09-24T02:21:39.243-03:00
PUCPR,77,livre,0.9400996565818787,0.9018920527660648,2026-09-24T02:21:39.243-03:00
PUCPR,78,livre,0.9349002838134766,0.752462453584392,2026-09-24T02:21:39.243-03:00
PUCPR,79,livre,0.9366397857666016,0.8411171088550593,2026-09-24T02:21:39.243-03:00
PUCPR,8,livre,0.9370428323745728,0.8316355284781259,2026-09-24T02:21:39.243-03:00
PUCPR,80,livre,0.944599449634552,0.8476915907064765,2026-09-24T02:21:39.243-03:00
PUCPR,81,livre,0.9374271631240845,0.8963785818507229,2026-09-24T02:21:39.243-03:00
PUCPR,82,livre,0.9212584495544434,0.8709789525233632,2026-09-24T02:21:39.243-03:00
PUCPR,83,livre,0.9485581517219543,0.8007888130432002,2026-09-24T02:21:39.243-03:00
PUCPR,84,livre,0.9395005702972412,0.79533383609596,2026-09-24T02:21:39.243-03:00
PUCPR,85,livre,0.9382836818695068,0.7431891097011685,2026-09-24T02:21:39.243-03:00
PUCPR,86,livre,0.9386006593704224,0.7229696538430058,2026-09-24T02:21:39.243-03:00
PUCPR,87,livre,0.9172552824020386,0.641565651115991,2026-09-24T02:21:39.243-03:00
PUCPR,88,livre,0.9423731565475464,0.6189309763153936,2026-09-24T02:21:39.243-03:00
PUCPR,89,livre,0.9352993369102478,0.593228239694965,2026-09-24T02:21:39.243-03:00
PUCPR,9,livre,0.9181591868400574,0.8399659317208215,2026-09-24T02:21:39.243-03:00
PUCPR,90,livre,0.9471443891525269,0.6831558450930214,2026-09-24T02:21:39.243-03:00
PUCPR,91,livre,0.9541832804679871,0.6937833371710033,2026-09-24T02:21:39.243-03:00
PUCPR,92,livre,0.9322145581245422,0.6874168771764559,2026-09-24T02:21:39.243-03:00
PUCPR,93,livre,0.9426629543304443,0.7303697557168845,2026-09-24T02:21:39.243-03:00
PUCPR,94,livre,0.9518406987190247,0.749842513177517,2026-09-24T02:21:39.243-03:00
PUCPR,95,livre,0.9385109543800354,0.8006884918678073,2026-09-24T02:21:39.243-03:00
PUCPR,96,livre,0.9512031078338623,0.748144132430721,2026-09-24T02:21:39.243-03:00
PUCPR,97,livre,0.9300597906112671,0.7846959158890127,2026-09-24T02:21:39.243-03:00
PUCPR,98,livre,0.9426142573356628,0.8491122027197108,2026-09-24T02:21:39.243-03:00
PUCPR,99,livre,0.9397475719451904,0.8688483238435615,2026-09-24T02:21:39.243-03:00
PUCPR,1,livre,0.9210172891616821,0.6924528345562658,2026-09-24T02:21:39.333-03:00
PUCPR,10,livre,0.9353300929069519,0.8298739488064316,2026-09-24T02:21:39.333-03:00
PUCPR,100,livre,0.9334987998008728,0.8929238616397341,2026-09-24T02:21:39.333-03:00
PUCPR,11,livre,0.9438978433609009,0.9088638878348273,2026-09-24T02:21:39.333-03:00
PUCPR,12,livre,0.9321917295455933,0.8763759138949971,2026-09-24T02:21:39.333-03:00
PUCPR,13,livre,0.9461039304733276,0.8576272017058204,2026-09-24T02:21:39.333-03:00
PUCPR,14,livre,0.9372395277023315,0.9287270514033981,2026-09-24T02:21:39.333-03:00
PUCPR,15,livre,0.9432870149612427,0.9447801181107112,2026-09-24T02:21:39.333-03:00
PUCPR,16,livre,0.9383690357208252,0.8092964981633349,2026-09-24T02:21:39.333-03:00
PUCPR,17,livre,0.9253783226013184,0.800769953177959,2026-09-24T02:21:39.333-03:00
PUCPR,18,livre,0.9168917536735535,0.882594748015538,2026-09-24T02:21:39.333-03:00
PUCPR,19,livre,0.9301825165748596,0.9244226859750353,2026-09-24T02:21:39.333-03:00
PUCPR,2,livre,0.958132266998291,0.6732600038549102,2026-09-24T02:21:39.333-03:00
PUCPR,20,livre,0.920863687992096,0.8236827852053719,2026-09-24T02:21:39.333-03:00
PUCPR,21,livre,0.9455467462539673,0.7983310521066627,2026-09-24T02:21:39.333-03:00
PUCPR,22,livre,0.9457141160964966,0.7616141337329917,2026-09-24T02:21:39.333-03:00
PUCPR,23,livre,0.9438586831092834,0.6207590659403778,2026-09-24T02:21:39.333-03:00
PUCPR,24,livre,0.9512884616851807,0.59595476388066,2026-09-24T02:21:39.333-03:00
PUCPR,25,livre,0.949224054813385,0.6191674743589056,2026-09-24T02:21:39.333-03:00
PUCPR,26,livre,0.9517652988433838,0.7233822298549705,2026-09-24T02:21:39.333-03:00
PUCPR,27,livre,0.9214716553688049,0.656968109458248,2026-09-24T02:21:39.333-03:00
PUCPR,28,livre,0.951077401638031,0.738117948296209,2026-09-24T02:21:39.333-03:00
PUCPR,29,livre,0.9329519867897034,0.7546679416593516,2026-09-24T02:21:39.333-03:00
PUCPR,3,livre,0.9523962140083313,0.668786663551545,2026-09-24T02:21:39.333-03:00
PUCPR,30,livre,0.9484792947769165,0.7784278407284287,2026-09-24T02:21:39.333-03:00
PUCPR,31,livre,0.9348938465118408,0.7979800104538071,2026-09-24T02:21:39.333-03:00
PUCPR,32,livre,0.951519250869751,0.7869734828094138,2026-09-24T02:21:39.333-03:00
PUCPR,33,livre,0.9468159079551697,0.8293427013372747,2026-09-24T02:21:39.333-03:00
PUCPR,34,livre,0.9456593990325928,0.8862368522643148,2026-09-24T02:21:39.333-03:00
PUCPR,35,livre,0.941623330116272,0.8619873714527647,2026-09-24T02:21:39.333-03:00
PUCPR,36,livre,0.9469056725502014,0.8959350312620973,2026-09-24T02:21:39.333-03:00
PUCPR,37,livre,0.9371607899665833,0.8824993759893001,2026-09-24T02:21:39.333-03:00
PUCPR,38,livre,0.9356473684310913,0.8555446080086757,2026-09-24T02:21:39.333-03:00
PUCPR,39,livre,0.9279987812042236,0.8932423599703194,2026-09-24T02:21:39.333-03:00
PUCPR,4,livre,0.9320910573005676,0.7137926479762279,2026-09-24T02:21:39.333-03:00
PUCPR,40,livre,0.9362878203392029,0.8497594512628593,2026-09-24T02:21:39.333-03:00
PUCPR,41,livre,0.9484980702400208,0.7945520104256937,2026-09-24T02:21:39.333-03:00
PUCPR,42,livre,0.9421547651290894,0.7538020387879185,2026-09-24T02:21:39.333-03:00
PUCPR,43,livre,0.9363157153129578,0.7408540146812832,2026-09-24T02:21:39.333-03:00
PUCPR,44,livre,0.956262469291687,0.7549822354084949,2026-09-24T02:21:39.333-03:00
PUCPR,45,livre,0.9244643449783325,0.6677936837048193,2026-09-24T02:21:39.333-03:00
PUCPR,46,livre,0.9378997087478638,0.6658301853740933,2026-09-24T02:21:39.333-03:00
PUCPR,47,livre,0.960076630115509,0.6629562405770553,2026-09-24T02:21:39.333-03:00
PUCPR,48,livre,0.9426882863044739,0.703767552431468,2026-09-24T02:21:39.333-03:00
PUCPR,49,livre,0.9436227679252625,0.7110201742347307,2026-09-24T02:21:39.333-03:00
PUCPR,5,livre,0.935636579990387,0.698128427479164,2026-09-24T02:21:39.333-03:00
PUCPR,50,livre,0.931811511516571,0.7568566130684661,2026-09-24T02:21:39.333-03:00
PUCPR,51,livre,0.9415041208267212,0.6750734480639947,2026-09-24T02:21:39.333-03:00
PUCPR,52,livre,0.951289713382721,0.696982813773844,2026-09-24T02:21:39.333-03:00
PUCPR,53,livre,0.9315516948699951,0.7022292147492004,2026-09-24T02:21:39.333-03:00
PUCPR,54,livre,0.9225471019744873,0.8476823790075898,2026-09-24T02:21:39.333-03:00
PUCPR,55,livre,0.9268892407417297,0.8204916676509821,2026-09-24T02:21:39.333-03:00
PUCPR,56,livre,0.9280846118927002,0.8584331713096008,2026-09-24T02:21:39.333-03:00
PUCPR,57,livre,0.9080840349197388,0.8305492303265719,2026-09-24T02:21:39.333-03:00
PUCPR,58,livre,0.927642822265625,0.8674492159389673,2026-09-24T02:21:39.333-03:00
PUCPR,59,livre,0.9403615593910217,0.866852957355584,2026-09-24T02:21:39.333-03:00
PUCPR,6,livre,0.9476558566093445,0.7123984773705695,2026-09-24T02:21:39.333-03:00
PUCPR,60,livre,0.9134472608566284,0.8655169787551648,2026-09-24T02:21:39.333-03:00
PUCPR,61,livre,0.9524899125099182,0.8636107927934051,2026-09-24T02:21:39.333-03:00
PUCPR,62,livre,0.9528123140335083,0.8146095016854644,2026-09-24T02:21:39.333-03:00
PUCPR,63,livre,0.9677402973175049,0.8002266913366983,2026-09-24T02:21:39.333-03:00
PUCPR,64,livre,0.956653892993927,0.8008969344086972,2026-09-24T02:21:39.333-03:00
PUCPR,65,livre,0.9605653882026672,0.821888877576062,2026-09-24T02:21:39.333-03:00
PUCPR,66,livre,0.9483096599578857,0.7198758038413782,2026-09-24T02:21:39.333-03:00
PUCPR,67,livre,0.9144184589385986,0.584811955949059,2026-09-24T02:21:39.333-03:00
PUCPR,68,livre,0.9433875679969788,0.6810411054544772,2026-09-24T02:21:39.333-03:00
PUCPR,69,livre,0.9547080397605896,0.7434933168287947,2026-09-24T02:21:39.333-03:00
PUCPR,7,livre,0.9390695691108704,0.8071680889391526,2026-09-24T02:21:39.333-03:00
PUCPR,70,livre,0.9626232385635376,0.7471906230066054,2026-09-24T02:21:39.333-03:00
PUCPR,71,livre,0.955120861530304,0.6428527494553581,2026-09-24T02:21:39.333-03:00
PUCPR,72,ocupada,0.9175207018852234,0.7179874606026289,2026-09-24T02:21:39.333-03:00
PUCPR,73,livre,0.9372982978820801,0.8125367854793836,2026-09-24T02:21:39.333-03:00
PUCPR,74,livre,0.9374054670333862,0.7120583458332839,2026-09-24T02:21:39.333-03:00
PUCPR,75,livre,0.9510084986686707,0.7116607271174809,2026-09-24T02:21:39.333-03:00
PUCPR,76,livre,0.9579295516014099,0.7695472317773405,2026-09-24T02:21:39.333-03:00
PUCPR,77,livre,0.9448691606521606,0.8729228922693018,2026-09-24T02:21:39.333-03:00
PUCPR,78,livre,0.9280075430870056,0.7487165363506446,2026-09-24T02:21:39.333-03:00
PUCPR,79,livre,0.9438953995704651,0.8452165755807388,2026-09-24T02:21:39.333-03:00
PUCPR,8,livre,0.9343860745429993,0.8197525829328277,2026-09-24T02:21:39.333-03:00
PUCPR,80,livre,0.951405942440033,0.8699622194566109,2026-09-24T02:21:39.333-03:00
PUCPR,81,livre,0.9362947344779968,0.8917744871533315,2026-09-24T02:21:39.333-03:00
PUCPR,82,livre,0.9376060962677002,0.8759192966714117,2026-09-24T02:21:39.333-03:00
PUCPR,83,livre,0.9550876021385193,0.7990963471847896,2026-09-24T02:21:39.333-03:00
PUCPR,84,livre,0.9332444667816162,0.7740660766081127,2026-09-24T02:21:39.333-03:00
PUCPR,85,livre,0.9289687275886536,0.7329236795574184,2026-09-24T02:21:39.333-03:00
PUCPR,86,livre,0.9484987258911133,0.716644498424644,2026-09-24T02:21:39.333-03:00
PUCPR,87,livre,0.9310398697853088,0.6752899886436211,2026-09-24T02:21:39.333-03:00
PUCPR,88,livre,0.9403780102729797,0.6404251864438854,2026-09-24T02:21:39.333-03:00
PUCPR,89,livre,0.936418890953064,0.5750787073192126,2026-09-24T02:21:39.333-03:00
PUCPR,9,livre,0.9259479641914368,0.8485225199173178,2026-09-24T02:21:39.333-03:00
PUCPR,90,livre,0.9434393644332886,0.6776478422721184,2026-09-24T02:21:39.333-03:00
PUCPR,91,livre,0.9537461996078491,0.6857672255568006,2026-09-24T02:21:39.333-03:00
