camera,vaga,estado,confianca,cobertura,instante
UFPR04,26,livre,0.5912038683891296,0.8674961072289953,2026-09-24T02:21:19.290-03:00
UFPR04,27,livre,0.0,0.02454063413382685,2026-09-24T02:21:19.290-03:00
UFPR04,28,livre,0.0,0.0,2026-09-24T02:21:19.290-03:00
UFPR04,3,ocupada,0.8258459568023682,0.9346042277820765,2026-09-24T02:21:19.290-03:00
UFPR04,4,ocupada,0.865656316280365,0.8941741410752344,2026-09-24T02:21:19.290-03:00
UFPR04,5,ocupada,0.8552139401435852,0.8969672767517696,2026-09-24T02:21:19.290-03:00
UFPR04,6,ocupada,0.8379166126251221,0.8646107026073371,2026-09-24T02:21:19.290-03:00
UFPR04,7,livre,0.7897729873657227,0.8787851513267128,2026-09-24T02:21:19.290-03:00
UFPR04,8,ocupada,0.6403661966323853,0.819066407836165,2026-09-24T02:21:19.290-03:00
UFPR04,9,ocupada,0.6403661966323853,0.30457861710050654,2026-09-24T02:21:19.290-03:00
UFPR04,1,ocupada,0.6604031920433044,0.8901487675411578,2026-09-24T02:21:19.347-03:00
UFPR04,10,ocupada,0.6699772477149963,0.5881438917135395,2026-09-24T02:21:19.347-03:00
UFPR04,11,ocupada,0.7991554737091064,0.7611558311250617,2026-09-24T02:21:19.347-03:00
UFPR04,12,ocupada,0.8076180815696716,0.8475311780246586,2026-09-24T02:21:19.347-03:00
UFPR04,13,livre,0.0,0.060230042898230446,2026-09-24T02:21:19.347-03:00
UFPR04,14,livre,0.0,0.005959838801287138,2026-09-24T02:21:19.347-03:00
UFPR04,15,livre,0.0,0.005391680909203132,2026-09-24T02:21:19.347-03:00
UFPR04,16,livre,0.0,0.007420625206534102,2026-09-24T02:21:19.347-03:00
UFPR04,17,livre,0.0,0.02834864653551483,2026-09-24T02:21:19.347-03:00
UFPR04,18,livre,0.0,0.0,2026-09-24T02:21:19.347-03:00
UFPR04,19,livre,0.0,0.0,2026-09-24T02:21:19.347-03:00
UFPR04,2,ocupada,0.4961868226528168,0.5384213300049311,2026-09-24T02:21:19.347-03:00
UFPR04,20,livre,0.0,0.0,2026-09-24T02:21:19.347-03:00
UFPR04,21,livre,0.0,0.0,2026-09-24T02:21:19.347-03:00
UFPR04,22,livre,0.0,0.0,2026-09-24T02:21:19.347-03:00
UFPR04,23,livre,0.0,0.0007949690276857917,2026-09-24T02:21:19.347-03:00
UFPR04,24,livre,0.7086699604988098,0.8400441450269882,2026-09-24T02:21:19.347-03:00
UFPR04,25,ocupada,0.628926157951355,0.8393388518487145,2026-09-24T02:21:19.347-03:00
UFPR04,26,livre,0.0,0.03568016688123633,2026-09-24T02:21:19.347-03:00
UFPR04,27,livre,0.0,0.0,2026-09-24T02:21:19.347-03:00
UFPR04,28,livre,0.0,0.0,2026-09-24T02:21:19.347-03:00
UFPR04,3,ocupada,0.8480145931243896,0.9334882889139977,2026-09-24T02:21:19.347-03:00
UFPR04,4,ocupada,0.8750739097595215,0.8966095896272888,2026-09-24T02:21:19.347-03:00
UFPR04,5,ocupada,0.8513932824134827,0.9027431623327904,2026-09-24T02:21:19.347-03:00
UFPR04,6,ocupada,0.8508410453796387,0.8625347432188472,2026-09-24T02:21:19.347-03:00
UFPR04,7,ocupada,0.7793484330177307,0.8718099803006952,2026-09-24T02:21:19.347-03:00
UFPR04,8,ocupada,0.6388141512870789,0.8187551016934175,2026-09-24T02:21:19.347-03:00
UFPR04,9,ocupada,0.6388141512870789,0.30053543958026263,2026-09-24T02:21:19.347-03:00
UFPR04,1,ocupada,0.6724371910095215,0.8940025338449397,2026-09-24T02:21:19.396-03:00
UFPR04,10,ocupada,0.6340814232826233,0.6010065726810275,2026-09-24T02:21:19.396-03:00
UFPR04,11,ocupada,0.7974329590797424,0.7739726042538461,2026-09-24T02:21:19.396-03:00
UFPR04,12,ocupada,0.795906662940979,0.8695008039891803,2026-09-24T02:21:19.396-03:00
UFPR04,13,livre,0.0,0.055663456742296086,2026-09-24T02:21:19.396-03:00
UFPR04,14,livre,0.0,0.008197881804640015,2026-09-24T02:21:19.396-03:00
UFPR04,15,livre,0.0,0.0012725104871574788,2026-09-24T02:21:19.396-03:00
UFPR04,16,livre,0.0,0.005753431735439308,2026-09-24T02:21:19.396-03:00
UFPR04,17,livre,0.0,0.03143976640784186,2026-09-24T02:21:19.396-03:00
UFPR04,18,livre,0.0,0.0,2026-09-24T02:21:19.396-03:00
UFPR04,19,livre,0.0,0.0,2026-09-24T02:21:19.396-03:00
UFPR04,2,ocupada,0.5242519378662109,0.5760930860973412,2026-09-24T02:21:19.396-03:00
UFPR04,20,livre,0.6571212410926819,0.4255950256731195,2026-09-24T02:21:19.396-03:00
UFPR04,21,livre,0.6571212410926819,0.5607825834509077,2026-09-24T02:21:19.396-03:00
UFPR04,22,livre,0.0,0.0,2026-09-24T02:21:19.396-03:00
UFPR04,23,livre,0.0,0.0005955332270998285,2026-09-24T02:21:19.396-03:00
UFPR04,24,ocupada,0.6992207169532776,0.819303709148301,2026-09-24T02:21:19.396-03:00
UFPR04,25,ocupada,0.5535061955451965,0.8456023061691076,2026-09-24T02:21:19.396-03:00
UFPR04,26,livre,0.0,0.04292728229776055,2026-09-24T02:21:19.396-03:00
UFPR04,27,livre,0.0,0.0,2026-09-24T02:21:19.396-03:00
UFPR04,28,livre,0.0,0.0,2026-09-24T02:21:19.396-03:00
UFPR04,3,ocupada,0.8216727375984192,0.9306686128309217,2026-09-24T02:21:19.396-03:00
UFPR04,4,ocupada,0.8409909605979919,0.9032104664607842,2026-09-24T02:21:19.396-03:00
